TripID,ShipperID,CategoryID,Customer,ShipDate,OriginCity,OriginState,ShipDays,DestinationCity,DestinationState,TotalMiles,LoadedMiles,ShippingCost,Revenue,Capacity,TripType,CheckPoints
11215,2,3,Overtam,2016-08-09,Springfield,IL,3,Skokie,IL,886,682,8667,8920,64,Domestic,6
11216,3,6,Solholdings,2016-04-13,Chicago,IL,3,Rockford,IL,256,256,2151,2842,50,Domestic,2
11217,2,3,Cannamcon,2016-01-08,Indianapolis,IN,4,Northbrook,IL,838,422,229,1033,52,Domestic,1
11218,2,6,Zerfax,2016-03-24,Northbrook,IL,7,Naperville,IL,882,287,6118,6456,77,International,1
11219,2,2,Technoline,2016-02-14,Detriot,MI,9,Monon,IN,582,582,5136,5292,82,International,6
11220,3,3,Applanet,2016-07-18,Gary,IN,8,Milwaukee,WI,729,632,5087,5418,70,International,7
11221,3,3,Zoncone,2016-08-19,Joliet,IL,5,Madison,WI,305,305,5533,6501,71,International,1
11222,3,3,Canemedkix,2016-07-05,Monon,IN,5,Lansing,MI,723,212,7485,7773,91,International,2
11223,3,1,Whitefan,2016-05-02,Madison,WI,2,Kalamazoo,MI,412,357,3008,7170,58,Intercom,1
11224,2,4,Xx-Dotone,2016-05-30,Naperville,IL,2,Indianapolis,IN,618,618,5974,4485,57,Domestic,2
11225,2,3,Tamcan,2016-07-17,Rockford,IL,4,Green Bay,WI,650,432,2038,2182,94,Domestic,8
11226,3,6,Sanin,2016-04-23,Appleton,WI,7,Grand Rapids,MI,388,388,4091,4729,91,International,5
11227,3,1,Sonlex,2016-07-01,Cincinnati,OH,8,Gary,IN,830,647,340,5818,58,International,10
11228,3,1,Groovestrip,2016-02-22,Dayton,OH,4,Elgin,IL,341,341,1217,6339,91,Domestic,4
11229,2,4,Saohow,2016-04-23,Lansing,MI,3,Dayton,OH,394,394,4583,2468,79,Domestic,7
11230,2,5,Yearlex,2016-07-24,Bangor,MI,4,Davenport,IA,926,377,3872,4215,77,Domestic,2
11231,2,1,Bamtechnology,2016-03-24,Elgin,IL,2,Cincinnati,OH,1004,598,1093,5295,80,Domestic,2
11232,3,3,Dripkix,2016-03-07,Skokie,IL,1,Chicago,IL,711,242,2893,3318,85,Domestic,5
11233,2,6,Instrip,2016-04-12,Kalamazoo,MI,3,Bangor,MI,871,642,912,1394,78,Domestic,3
11234,3,3,Xx-Bam,2016-07-03,Davenport,IA,4,Appleton,WI,424,424,3026,3502,57,Domestic,2
11235,2,1,Zaamhouse,2016-07-27,Grand Rapids,MI,4,Toledo,OH,1005,634,3279,7376,88,Domestic,7
11236,2,6,Zoofan,2016-06-13,Milwaukee,WI,5,Springfield,IL,323,323,3233,3591,60,International,2
11237,3,1,Zuntexon,2016-07-01,Springfield,IL,10,Skokie,IL,916,592,1880,6531,87,International,5
11238,3,5,Howplanet,2016-05-18,Chicago,IL,9,Rockford,IL,357,357,2266,2764,81,International,10
11239,3,1,Sanlab,2016-01-25,Northbrook,IL,10,Naperville,IL,744,287,307,4599,75,International,4
11240,3,6,Mathing,2016-07-25,Detriot,MI,1,Monon,IN,876,539,1015,1131,93,Intercom,5
11241,3,3,Tamholding,2016-07-12,Gary,IN,2,Milwaukee,WI,1035,331,8,608,63,Domestic,2
11242,3,6,Greentech,2016-04-26,Joliet,IL,1,Madison,WI,681,681,1580,1840,81,Domestic,3
11243,2,2,Goldenbam,2016-04-06,Monon,IN,4,Lansing,MI,859,685,7977,8519,77,Domestic,1
11244,2,2,Silfase,2016-08-31,Madison,WI,10,Kalamazoo,MI,663,650,8122,8327,53,International,3
11245,2,2,Unoex,2016-07-05,Green Bay,WI,9,Joliet,IL,1173,719,3740,3881,65,International,3
11246,3,5,Zoodrill,2016-01-26,Naperville,IL,2,Indianapolis,IN,410,410,3532,4469,83,Domestic,6
11247,2,2,Sunjob,2016-04-10,Rockford,IL,2,Green Bay,WI,1035,384,2623,3414,100,Domestic,8
11248,2,3,Anmedia,2016-07-08,Appleton,WI,3,Grand Rapids,MI,895,559,5870,6432,98,Domestic,8
11249,3,4,Daltfax,2016-04-30,Cincinnati,OH,2,Gary,IN,561,561,6363,4394,82,Domestic,3
11250,3,5,Physcone,2016-06-25,Dayton,OH,2,Elgin,IL,1155,376,5700,6380,97,Domestic,2
11251,2,1,Kincorporation,2016-07-10,Toledo,OH,2,Detriot,MI,541,541,184,4259,99,Domestic,10
11252,2,2,Vaiazozice,2016-06-13,Lansing,MI,3,Dayton,OH,954,725,8128,8237,87,Domestic,8
11253,2,1,Plusla,2016-06-09,Bangor,MI,1,Davenport,IA,597,597,7134,11967,53,Domestic,1
11254,3,5,Nimlab,2016-02-15,Elgin,IL,3,Cincinnati,OH,1042,258,4438,5222,64,Domestic,8
11255,3,6,Faseway,2016-07-12,Grand Rapids,MI,6,Toledo,OH,1160,724,6086,7020,89,International,3
11256,2,5,Dontam,2016-06-10,Springfield,IL,2,Skokie,IL,1075,610,6371,6907,57,Intercom,1
11257,3,6,Scotfase,2016-01-02,Chicago,IL,2,Rockford,IL,402,268,1419,1748,56,Domestic,9
11258,3,6,Newzap,2016-04-30,Indianapolis,IN,1,Northbrook,IL,1081,383,7503,7945,51,Domestic,2
11259,3,3,Mathtouch,2016-08-22,Northbrook,IL,1,Naperville,IL,856,549,504,1448,71,Domestic,8
11260,2,4,Zimity,2016-04-05,Detriot,MI,7,Monon,IN,515,431,4241,1864,55,International,8
11261,3,3,Dongbiolex,2016-06-28,Gary,IN,6,Milwaukee,WI,927,542,3289,4159,65,International,7
11262,3,4,J-Lax,2016-08-04,Joliet,IL,3,Madison,WI,651,555,5600,4118,73,Domestic,10
11263,2,6,Geofind,2016-03-17,Monon,IN,4,Lansing,MI,248,248,3089,3972,64,Domestic,4
11264,3,4,Iceelectrics,2016-07-28,Madison,WI,3,Kalamazoo,MI,236,236,4329,2938,65,Domestic,6
11265,2,3,Vaiazoom,2016-02-20,Green Bay,WI,2,Joliet,IL,411,411,1439,1547,71,Domestic,1
11266,3,4,Vaiataxon,2016-03-21,Naperville,IL,2,Indianapolis,IN,247,247,4532,2815,65,Domestic,9
11267,3,6,Pluslam,2016-08-17,Rockford,IL,1,Green Bay,WI,562,562,5395,5659,94,Domestic,6
11268,2,2,Rancan,2016-08-14,Appleton,WI,3,Grand Rapids,MI,350,350,2521,2880,73,Domestic,8
11269,2,3,Singleholdings,2016-04-26,Cincinnati,OH,3,Gary,IN,1054,441,4101,5092,89,Domestic,1
11270,2,6,Gravetech,2016-02-03,Dayton,OH,1,Elgin,IL,486,486,8196,8589,81,Domestic,6
11271,3,5,Strongcane,2016-08-23,Toledo,OH,9,Detriot,MI,357,357,3556,4474,51,International,10
11272,2,4,Condintex,2016-04-20,Lansing,MI,10,Dayton,OH,804,257,1907,27,53,International,3
11273,3,5,Xx-Canex,2016-05-09,Bangor,MI,8,Davenport,IA,482,481,742,1679,54,International,10
11274,2,6,Itdom,2016-05-25,Elgin,IL,8,Cincinnati,OH,484,399,3255,3825,80,International,9
11275,2,1,Zamholdings,2016-08-06,Skokie,IL,8,Chicago,IL,700,388,2735,7537,96,International,3
11276,3,6,Duo-Fase,2016-05-20,Kalamazoo,MI,1,Bangor,MI,460,460,7937,8704,50,Intercom,6
11277,2,3,Saozoomtex,2016-07-18,Davenport,IA,2,Appleton,WI,330,330,5438,6118,65,Domestic,1
11278,2,4,Beta-Ron,2016-07-20,Milwaukee,WI,2,Springfield,IL,1157,749,7325,5082,99,Domestic,4
11279,3,1,Zentrax,2016-07-08,Springfield,IL,10,Skokie,IL,593,593,79,5294,61,International,8
11280,3,4,Bluecorporation,2016-07-04,Chicago,IL,10,Rockford,IL,1181,472,4557,2875,67,International,6
11281,3,2,Fin-Cone,2016-02-02,Indianapolis,IN,2,Northbrook,IL,503,503,6981,7485,94,Domestic,5
11282,3,3,Ranmedia,2016-04-16,Northbrook,IL,4,Naperville,IL,1105,792,7358,8158,69,Domestic,5
11283,3,5,Trueplus,2016-04-02,Detriot,MI,1,Monon,IN,790,584,823,1445,71,Domestic,7
11284,2,1,Templax,2016-06-24,Gary,IN,4,Milwaukee,WI,365,365,5073,9144,51,Domestic,1
11285,3,6,Roundphase,2016-02-12,Joliet,IL,1,Madison,WI,796,300,479,1401,79,Domestic,6
11286,3,3,Medialax,2016-08-27,Monon,IN,4,Lansing,MI,410,410,6966,7111,85,Domestic,1
11287,3,3,Ronlamice,2016-06-27,Madison,WI,3,Kalamazoo,MI,1035,505,1460,1860,79,Domestic,2
11288,3,2,Zummatexon,2016-03-24,Green Bay,WI,1,Joliet,IL,477,477,297,515,87,Domestic,8
11289,3,6,Aptaxon,2016-07-03,Naperville,IL,4,Indianapolis,IN,778,635,3995,4340,100,Domestic,1
11290,2,3,Strongtechnology,2016-06-03,Rockford,IL,8,Green Bay,WI,365,333,2614,3459,55,International,2
11291,2,5,Whitekix,2016-01-09,Dayton,OH,9,Elgin,IL,866,200,769,1756,61,International,5
11292,3,3,Streetplus,2016-02-25,Toledo,OH,8,Detriot,MI,883,326,4628,5299,60,International,5
11293,3,1,K-Antex,2016-02-06,Lansing,MI,1,Dayton,OH,283,283,2048,6750,95,Intercom,3
11294,2,3,Constreet,2016-02-06,Bangor,MI,4,Davenport,IA,251,251,7778,8471,76,Domestic,6
11295,3,1,Quotefix,2016-04-12,Elgin,IL,3,Cincinnati,OH,210,210,3154,8241,77,Domestic,8
11296,2,5,Dripvivadex,2016-08-19,Skokie,IL,2,Chicago,IL,516,516,6024,6650,98,Domestic,9
11297,3,3,Trustcorporation,2016-02-03,Kalamazoo,MI,10,Bangor,MI,1147,750,6228,6712,62,International,3
11298,3,3,Zimjiit,2016-05-24,Davenport,IA,8,Appleton,WI,457,457,1623,1996,56,International,7
11299,2,6,Scotcan,2016-02-22,Grand Rapids,MI,4,Toledo,OH,992,324,2942,3674,55,Domestic,9
11300,3,1,Duoflex,2016-02-12,Milwaukee,WI,1,Springfield,IL,905,782,7305,11509,50,Domestic,10
11301,3,2,Canetechnology,2016-06-04,Springfield,IL,1,Skokie,IL,297,297,3833,4345,82,Domestic,6
11302,3,6,Zotcare,2016-06-03,Chicago,IL,2,Rockford,IL,569,268,4084,4658,79,Domestic,7
11303,3,1,Solostreet,2016-03-21,Indianapolis,IN,1,Northbrook,IL,1129,291,3628,8175,55,Domestic,8
11304,3,1,Xx-Planet,2016-04-14,Northbrook,IL,2,Naperville,IL,592,592,8507,12806,56,Domestic,4
11305,2,3,Apzone,2016-07-18,Detriot,MI,2,Monon,IN,551,551,7634,8467,89,Domestic,8
11306,2,5,Donglax,2016-08-17,Gary,IN,1,Milwaukee,WI,296,296,7764,8507,81,Domestic,3
11307,2,5,Jaylane,2016-03-07,Joliet,IL,2,Madison,WI,277,277,1929,2654,76,Domestic,5
11308,2,2,Silverace,2016-07-01,Monon,IN,8,Lansing,MI,641,327,8055,8231,63,International,10
11309,2,2,Conelane,2016-06-02,Madison,WI,10,Kalamazoo,MI,551,551,4246,4388,88,International,3
11310,3,2,Matsanice,2016-01-24,Green Bay,WI,10,Joliet,IL,359,359,2431,2898,83,International,8
11311,3,5,Ronplanet,2016-01-25,Naperville,IL,7,Indianapolis,IN,578,578,983,1927,90,International,3
11312,2,6,Lexiplus,2016-01-08,Rockford,IL,10,Green Bay,WI,323,208,3222,3480,94,International,1
11313,2,2,Plusity,2016-08-14,Appleton,WI,2,Grand Rapids,MI,350,350,7144,7853,73,Intercom,5
11314,3,1,Quotefix,2016-05-27,Cincinnati,OH,3,Gary,IN,459,318,542,5174,88,Domestic,8
11315,2,2,Laex,2016-02-28,Dayton,OH,3,Elgin,IL,453,341,1520,2197,71,Domestic,6
11316,2,6,Tantax,2016-03-01,Toledo,OH,1,Detriot,MI,518,518,4674,4931,64,Domestic,4
11317,2,2,Solohex,2016-07-14,Lansing,MI,10,Dayton,OH,826,383,2440,2745,100,International,10
11318,2,4,Zapline,2016-07-23,Bangor,MI,9,Davenport,IA,714,334,4466,3417,92,International,3
11319,2,2,Tamtexon,2016-03-26,Elgin,IL,2,Cincinnati,OH,229,229,2505,2705,89,Domestic,5
11320,2,5,Joyancom,2016-06-12,Kalamazoo,MI,4,Bangor,MI,1037,378,7661,8016,66,Domestic,3
11321,3,3,Goodtechno,2016-06-22,Davenport,IA,2,Appleton,WI,436,436,6982,7559,74,Domestic,6
11322,2,6,Zunice,2016-01-02,Grand Rapids,MI,1,Toledo,OH,652,652,318,756,61,Domestic,4
11323,2,4,Goodquoing,2016-05-16,Milwaukee,WI,1,Springfield,IL,847,308,6283,4679,76,Domestic,5
11324,2,3,Fasetech,2016-04-01,Springfield,IL,4,Skokie,IL,297,297,338,1250,89,Domestic,5
11325,3,6,Flexplex,2016-02-07,Chicago,IL,3,Rockford,IL,389,389,1604,2012,86,Domestic,7
11326,2,2,Bluezoombam,2016-08-22,Indianapolis,IN,3,Northbrook,IL,826,245,4796,5106,96,Domestic,3
11327,3,2,Treedrill,2016-02-04,Gary,IN,8,Milwaukee,WI,810,212,237,1086,55,International,8
11328,3,5,Stripzim,2016-04-26,Joliet,IL,6,Madison,WI,953,654,2196,3118,99,International,10
11329,2,6,Dingquokix,2016-04-22,Monon,IN,6,Lansing,MI,791,551,5388,5895,60,International,6
11330,3,2,Ronvivalam,2016-07-24,Madison,WI,1,Kalamazoo,MI,814,679,4965,5717,60,Intercom,6
11331,2,2,Y-Flex,2016-01-27,Green Bay,WI,3,Joliet,IL,909,723,1028,1927,65,Domestic,9
11332,2,3,Faxotfind,2016-06-28,Naperville,IL,4,Indianapolis,IN,974,622,3426,3739,53,Domestic,4
11333,2,6,Warelane,2016-01-31,Rockford,IL,1,Green Bay,WI,1040,570,8329,8594,59,Domestic,9
11334,3,1,Hexunobam,2016-07-13,Appleton,WI,10,Grand Rapids,MI,377,343,1621,6885,56,International,9
11335,3,6,Quadplanet,2016-01-13,Cincinnati,OH,9,Gary,IN,333,333,8196,8694,96,International,2
11336,3,6,Opehouse,2016-02-19,Dayton,OH,3,Elgin,IL,387,387,338,484,70,Domestic,2
11337,2,1,Carekix,2016-07-20,Toledo,OH,1,Detriot,MI,588,588,7195,11688,100,Domestic,7
11338,2,1,Ozeris,2016-05-12,Lansing,MI,1,Dayton,OH,387,223,5607,9738,56,Domestic,2
11339,2,5,Singlejob,2016-06-01,Bangor,MI,3,Davenport,IA,595,595,2021,2215,91,Domestic,5
11340,3,6,Y-Zoom,2016-04-18,Elgin,IL,2,Cincinnati,OH,1078,511,2741,3093,93,Domestic,2
11341,2,4,Faxron,2016-02-20,Skokie,IL,2,Chicago,IL,660,378,5937,3878,78,Domestic,7
11342,3,3,Faseron,2016-05-23,Kalamazoo,MI,3,Bangor,MI,702,702,6159,6277,69,Domestic,1
11343,3,3,Lamlab,2016-06-04,Davenport,IA,2,Appleton,WI,254,254,6136,6378,100,Domestic,7
11344,3,1,Geoit,2016-02-18,Grand Rapids,MI,3,Toledo,OH,303,303,1429,6695,65,Domestic,9
11345,3,1,Planetron,2016-06-29,Milwaukee,WI,10,Springfield,IL,912,295,2422,6866,65,International,3
11346,3,1,Stimcore,2016-08-01,Springfield,IL,5,Skokie,IL,320,320,4291,8506,88,International,8
11347,3,4,Zuntone,2016-07-08,Chicago,IL,10,Rockford,IL,451,202,7933,6142,97,International,1
11348,3,1,Techmedia,2016-02-04,Indianapolis,IN,6,Northbrook,IL,1070,572,2398,6682,71,International,5
11349,2,6,Labdox,2016-06-14,Northbrook,IL,7,Naperville,IL,937,270,5033,5886,78,International,3
11350,3,2,Lexidom,2016-08-31,Detriot,MI,1,Monon,IN,807,281,236,586,92,Intercom,1
11351,3,5,Zummatax,2016-05-27,Gary,IN,3,Milwaukee,WI,478,478,7552,8326,50,Domestic,3
11352,2,6,Saokeycane,2016-03-15,Joliet,IL,1,Madison,WI,1077,454,6067,6192,60,Domestic,2
11353,3,5,Keystreet,2016-07-28,Monon,IN,1,Lansing,MI,1163,323,2142,2262,64,Domestic,3
11354,2,4,Inzone,2016-04-30,Madison,WI,6,Kalamazoo,MI,1148,652,7340,5518,92,International,9
11355,2,3,Zerlane,2016-04-11,Green Bay,WI,5,Joliet,IL,609,609,722,1323,82,International,9
11356,2,6,Fixace,2016-02-20,Naperville,IL,3,Indianapolis,IN,384,384,6709,7199,79,Domestic,2
11357,2,6,Tres-Tone,2016-05-06,Rockford,IL,3,Green Bay,WI,1019,711,1358,2174,96,Domestic,7
11358,3,4,Unaity,2016-03-24,Appleton,WI,4,Grand Rapids,MI,1048,594,3105,904,95,Domestic,9
11359,3,1,Scotline,2016-07-02,Cincinnati,OH,2,Gary,IN,515,410,4994,9200,97,Domestic,9
11360,3,2,Daltcare,2016-02-15,Dayton,OH,3,Elgin,IL,381,332,5954,6751,56,Domestic,7
11361,2,2,Doubleis,2016-02-26,Toledo,OH,1,Detriot,MI,938,422,5998,6115,84,Domestic,2
11362,2,6,Ontohatron,2016-05-04,Lansing,MI,1,Dayton,OH,325,256,1095,1773,50,Domestic,7
11363,3,1,Indibase,2016-06-07,Bangor,MI,3,Davenport,IA,950,751,7050,11226,67,Domestic,9
11364,2,1,Dongtinlux,2016-08-22,Elgin,IL,4,Cincinnati,OH,232,232,7040,10695,64,Domestic,2
11365,2,5,Geohigh,2016-04-24,Skokie,IL,8,Chicago,IL,339,266,6599,7397,54,International,1
11366,2,4,Mediaware,2016-02-18,Kalamazoo,MI,7,Bangor,MI,411,411,3335,1145,100,International,1
11367,2,4,Goldenlex,2016-05-23,Davenport,IA,5,Appleton,WI,535,480,5136,3635,93,International,9
11368,2,1,Canecare,2016-06-09,Grand Rapids,MI,10,Toledo,OH,619,446,2293,6418,54,International,3
11369,2,6,Zumcane,2016-07-27,Milwaukee,WI,8,Springfield,IL,1027,658,2574,3114,66,International,1
11370,2,5,Zerhouse,2016-05-01,Springfield,IL,1,Skokie,IL,218,218,6297,6804,87,Intercom,3
11371,3,6,Ganzsannix,2016-07-01,Chicago,IL,1,Rockford,IL,941,218,3534,4135,91,Domestic,6
11372,2,4,Yearcorporation,2016-04-04,Indianapolis,IN,1,Northbrook,IL,408,388,4039,2189,76,Domestic,2
11373,2,5,Planetline,2016-07-06,Northbrook,IL,1,Naperville,IL,476,462,335,718,83,Domestic,2
11374,2,2,Planetware,2016-08-29,Detriot,MI,7,Monon,IN,1028,264,1940,2780,58,International,4
11375,3,2,Indigoice,2016-04-30,Gary,IN,7,Milwaukee,WI,961,520,2391,2808,56,International,5
11376,3,2,Zotfan,2016-08-10,Joliet,IL,1,Madison,WI,1054,732,709,1598,76,Domestic,6
11377,2,5,Medcan,2016-02-14,Monon,IN,3,Lansing,MI,1067,679,4378,4843,100,Domestic,6
11378,3,2,Fixcan,2016-03-02,Madison,WI,1,Kalamazoo,MI,263,263,8077,8545,78,Domestic,4
11379,3,6,Dentoelectrics,2016-03-06,Green Bay,WI,3,Joliet,IL,425,425,7781,8270,88,Domestic,9
11380,2,3,Toncode,2016-07-04,Rockford,IL,1,Green Bay,WI,893,296,6035,7025,79,Domestic,1
11381,2,2,Rankphase,2016-04-26,Appleton,WI,3,Grand Rapids,MI,1089,588,1301,1993,70,Domestic,4
11382,3,4,Gravemedia,2016-01-29,Cincinnati,OH,4,Gary,IN,596,354,7012,5576,69,Domestic,9
11383,2,3,Alphadax,2016-03-06,Dayton,OH,4,Elgin,IL,773,601,5120,5994,68,Domestic,9
11384,3,5,Citytone,2016-03-27,Toledo,OH,5,Detriot,MI,341,341,826,1264,63,International,3
11385,3,5,Alphafan,2016-04-09,Lansing,MI,8,Dayton,OH,590,590,6088,6198,96,International,2
11386,2,4,D-Quadlux,2016-07-13,Bangor,MI,7,Davenport,IA,261,261,4385,1991,61,International,5
11387,2,6,Funlatlex,2016-08-26,Elgin,IL,7,Cincinnati,OH,462,430,6162,7144,92,International,5
11388,2,6,Wareholding,2016-02-16,Skokie,IL,9,Chicago,IL,630,341,3191,4062,63,International,7
11389,2,3,Anzammedia,2016-08-13,Kalamazoo,MI,2,Bangor,MI,835,637,4954,5440,73,Intercom,2
11390,3,3,Tripple-Fax,2016-05-25,Grand Rapids,MI,1,Toledo,OH,1056,700,6937,7759,86,Domestic,10
11391,2,4,Qvofix,2016-05-25,Milwaukee,WI,1,Springfield,IL,960,523,5073,3779,96,Domestic,10
11392,2,2,Faseelectronics,2016-05-14,Chicago,IL,10,Rockford,IL,786,234,3138,3873,74,International,5
11393,3,6,Solozap,2016-04-28,Indianapolis,IN,3,Northbrook,IL,1170,381,5424,6057,65,Domestic,10
11394,3,3,Golddexon,2016-04-18,Northbrook,IL,3,Naperville,IL,887,220,1309,1843,90,Domestic,7
11395,2,3,Inchholdings,2016-07-11,Gary,IN,4,Milwaukee,WI,525,525,6453,7245,89,Domestic,7
11396,2,4,Runhigh,2016-08-31,Joliet,IL,2,Madison,WI,303,303,1794,137,63,Domestic,6
11397,2,1,White-High,2016-04-01,Monon,IN,1,Lansing,MI,469,469,2123,6608,73,Domestic,6
11398,3,2,Fasezoomfix,2016-03-01,Madison,WI,1,Kalamazoo,MI,213,213,2505,3498,60,Domestic,5
11399,2,5,Dingcan,2016-08-28,Green Bay,WI,1,Joliet,IL,927,522,228,361,76,Domestic,8
11400,2,5,Opebase,2016-06-28,Naperville,IL,4,Indianapolis,IN,1018,229,8126,8410,67,Domestic,7
11401,3,3,Hexzim,2016-06-02,Rockford,IL,7,Green Bay,WI,968,758,6397,6540,73,International,3
11402,3,5,Scotlex,2016-02-22,Appleton,WI,6,Grand Rapids,MI,253,253,2142,3003,84,International,5
11403,3,2,Good-Find,2016-07-30,Cincinnati,OH,10,Gary,IN,863,564,5607,6519,90,International,3
11404,2,1,Plexlamway,2016-05-10,Dayton,OH,5,Elgin,IL,415,367,7117,11395,70,International,1
11405,2,1,Latgotrax,2016-06-07,Toledo,OH,7,Detriot,MI,1183,297,988,6289,71,International,5
11406,3,3,Hotity,2016-01-06,Lansing,MI,1,Dayton,OH,1121,646,7386,7563,67,Intercom,1
11407,2,3,Scothouse,2016-05-15,Bangor,MI,2,Davenport,IA,535,525,3179,4070,56,Domestic,5
11408,3,1,Striplane,2016-06-01,Elgin,IL,2,Cincinnati,OH,1038,313,6958,11527,66,Domestic,10
11409,3,2,Technodax,2016-05-29,Skokie,IL,2,Chicago,IL,814,505,7802,8407,99,Domestic,10
11410,2,2,Re-Can,2016-03-04,Kalamazoo,MI,8,Bangor,MI,721,419,2021,2498,80,International,10
11411,3,3,Acequote,2016-01-15,Grand Rapids,MI,2,Toledo,OH,338,338,3162,3345,76,Domestic,10
11412,3,2,Ganz-Is,2016-05-24,Milwaukee,WI,2,Springfield,IL,472,349,6860,7495,82,Domestic,8
11413,3,1,Sonbam,2016-02-17,Springfield,IL,1,Skokie,IL,565,530,440,5848,57,Domestic,5
11414,3,2,Faxzumtrax,2016-07-09,Indianapolis,IN,3,Northbrook,IL,1135,746,3783,3951,56,Domestic,8
11415,2,1,Sonzamace,2016-03-16,Northbrook,IL,1,Naperville,IL,221,221,8182,12995,96,Domestic,5
11416,3,2,Linezatlam,2016-04-01,Detriot,MI,2,Monon,IN,259,231,5011,5952,93,Domestic,1
11417,3,3,O-Ace,2016-01-08,Gary,IN,1,Milwaukee,WI,886,203,25,847,54,Domestic,5
11418,3,5,Statway,2016-04-20,Joliet,IL,2,Madison,WI,336,305,7958,8594,66,Domestic,10
11419,2,2,Zunzone,2016-07-22,Monon,IN,7,Lansing,MI,629,629,5889,6210,59,International,8
11420,3,6,Hat-Core,2016-08-02,Madison,WI,9,Kalamazoo,MI,611,242,1402,2266,71,International,10
11421,2,2,Zathhow,2016-04-05,Green Bay,WI,8,Joliet,IL,811,559,8443,8936,51,International,6
11422,2,6,Joygreen,2016-05-03,Appleton,WI,1,Grand Rapids,MI,656,656,25,720,95,Intercom,6
11423,3,5,Donelectrics,2016-04-23,Cincinnati,OH,2,Gary,IN,279,231,579,999,79,Domestic,9
11424,2,3,Icedox,2016-01-19,Dayton,OH,1,Elgin,IL,346,346,3263,3512,98,Domestic,6
11425,2,6,Namelectronics,2016-05-31,Toledo,OH,2,Detriot,MI,505,505,696,916,77,Domestic,5
11426,3,6,Warecity,2016-07-08,Lansing,MI,7,Dayton,OH,537,442,2745,3674,68,International,4
11427,3,2,Donremlane,2016-07-01,Bangor,MI,9,Davenport,IA,362,362,2412,2938,78,International,10
11428,2,5,Ganzlane,2016-05-05,Elgin,IL,3,Cincinnati,OH,919,672,8089,8345,61,Domestic,5
11429,3,5,Streetlam,2016-01-22,Skokie,IL,4,Chicago,IL,316,316,3973,4959,68,Domestic,7
11430,2,3,Tonsanhigh,2016-03-23,Kalamazoo,MI,2,Bangor,MI,492,492,1144,1754,73,Domestic,8
11431,3,2,Siliconcore,2016-02-21,Davenport,IA,4,Appleton,WI,291,291,5801,5936,59,Domestic,6
11432,3,1,Dan-High,2016-01-08,Grand Rapids,MI,4,Toledo,OH,505,346,518,5502,95,Domestic,10
11433,2,5,Jobtechnology,2016-04-19,Milwaukee,WI,4,Springfield,IL,833,461,1823,2493,77,Domestic,3
11434,2,5,Daltron,2016-08-03,Springfield,IL,4,Skokie,IL,946,461,324,807,96,Domestic,9
11435,2,6,Y-Strip,2016-08-09,Chicago,IL,3,Rockford,IL,720,546,3963,4215,88,Domestic,5
11436,2,3,Danfan,2016-08-29,Indianapolis,IN,4,Northbrook,IL,607,495,1863,2802,59,Domestic,1
11437,3,3,Plustaxon,2016-06-08,Northbrook,IL,9,Naperville,IL,801,273,5474,5634,65,International,2
11438,2,2,Triootity,2016-02-21,Gary,IN,6,Milwaukee,WI,786,281,2582,3104,86,International,3
11439,2,1,Konknix,2016-05-15,Joliet,IL,9,Madison,WI,932,662,1343,5313,71,International,10
11440,2,6,Dongbase,2016-01-08,Monon,IN,7,Lansing,MI,590,498,4901,5051,62,International,3
11441,3,6,Howelectrics,2016-03-16,Madison,WI,2,Kalamazoo,MI,943,594,1651,1838,82,Intercom,4
11442,2,1,Dingfax,2016-03-24,Green Bay,WI,1,Joliet,IL,697,557,1144,5076,70,Domestic,5
11443,3,6,Zimex,2016-07-13,Naperville,IL,3,Indianapolis,IN,959,776,8277,8417,69,Domestic,5
11444,2,2,Saocity,2016-02-15,Rockford,IL,2,Green Bay,WI,1138,256,4254,4701,61,Domestic,7
11445,2,3,Joyzim,2016-08-07,Appleton,WI,8,Grand Rapids,MI,1127,255,8372,8859,61,International,6
11446,2,6,Silver-Line,2016-07-18,Cincinnati,OH,10,Gary,IN,497,209,1199,2084,56,International,4
11447,3,5,Una-Phase,2016-02-02,Dayton,OH,2,Elgin,IL,278,278,749,1211,54,Domestic,4
11448,3,1,Condexon,2016-05-29,Toledo,OH,2,Detriot,MI,248,248,42,4240,51,Domestic,9
11449,2,4,Roundlam,2016-07-06,Lansing,MI,2,Dayton,OH,863,243,2643,769,53,Domestic,6
11450,2,5,Canphase,2016-04-29,Bangor,MI,1,Davenport,IA,675,542,7990,8539,93,Domestic,10
11451,3,2,Betaity,2016-04-28,Elgin,IL,2,Cincinnati,OH,1031,541,6424,7035,84,Domestic,9
11452,3,1,Jaydox,2016-04-11,Skokie,IL,2,Chicago,IL,271,271,1892,6159,69,Domestic,1
11453,3,2,O-Tom,2016-07-28,Kalamazoo,MI,2,Bangor,MI,480,335,2124,2634,61,Domestic,2
11454,2,2,Canex,2016-08-20,Davenport,IA,1,Appleton,WI,253,253,5680,6123,54,Domestic,2
11455,2,3,Villahouse,2016-03-30,Grand Rapids,MI,2,Toledo,OH,741,366,5408,6167,71,Domestic,10
11456,2,1,Tempfan,2016-08-24,Milwaukee,WI,5,Springfield,IL,755,366,5721,9906,92,International,2
11457,3,4,Vivazim,2016-03-12,Springfield,IL,9,Skokie,IL,769,448,6266,4926,99,International,10
