,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
4787,105593,0,Cash loans,F,N,N,2,94500.0,241618.5,23665.5,229500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-13515,-3771,1,1,Sales staff,4.0,Trade: type 7,1.0,0.0,0.0,0.0,0.0,0.0
33035,138284,0,Cash loans,M,Y,Y,0,135000.0,521280.0,28408.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.006852,-12946,-1796,1,1,Laborers,2.0,Industry: type 7,0.0,-1079.0,0.0,0.0,0.0,1.0
26501,130809,0,Cash loans,F,N,N,0,112500.0,592560.0,22698.0,450000.0,State servant,Secondary / secondary special,Married,House / apartment,0.00823,-9552,-2195,1,1,Medicine staff,2.0,Medicine,0.0,-1.0,0.0,0.0,0.0,0.0
6245,107294,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,State servant,Secondary / secondary special,Married,With parents,0.006296,-8229,-220,1,1,Medicine staff,2.0,Medicine,1.0,-77.0,0.0,0.0,0.0,0.0
21575,125129,0,Cash loans,F,N,Y,0,157500.0,1288350.0,37800.0,1125000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.003069,-23127,365243,1,1,Unknown,1.0,XNA,0.0,-1562.0,0.0,0.0,0.0,3.0
21301,124815,0,Cash loans,M,Y,Y,0,225000.0,495351.0,47160.0,459000.0,Working,Secondary / secondary special,Married,With parents,0.035792,-14351,-878,1,1,Laborers,2.0,Construction,0.0,-2338.0,0.0,0.0,0.0,0.0
33186,138450,1,Cash loans,F,N,Y,0,135000.0,519637.5,38853.0,490500.0,Working,Higher education,Widow,House / apartment,0.00733,-20011,-2906,1,1,Laborers,1.0,Industry: type 11,0.0,-360.0,0.0,0.0,0.0,2.0
4785,105591,0,Cash loans,F,N,Y,0,180000.0,1078200.0,31653.0,900000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.009549,-13930,-4517,1,1,High skill tech staff,1.0,Services,0.0,-1431.0,0.0,0.0,0.0,1.0
6164,107199,0,Cash loans,F,Y,Y,3,243000.0,729792.0,35239.5,630000.0,Commercial associate,Higher education,Single / not married,Rented apartment,0.019101,-23198,-1112,1,1,Managers,4.0,Trade: type 6,0.0,-2275.0,0.0,0.0,0.0,1.0
4104,104799,0,Cash loans,F,N,N,0,135000.0,540000.0,19525.5,540000.0,Working,Incomplete higher,Married,House / apartment,0.026392,-16722,-1135,1,1,Accountants,2.0,Trade: type 6,0.0,-1725.0,0.0,0.0,0.0,0.0
39377,145599,0,Cash loans,F,N,Y,0,270000.0,254700.0,20250.0,225000.0,Commercial associate,Higher education,Married,House / apartment,0.01885,-8536,-1193,1,1,Core staff,2.0,Bank,0.0,-309.0,0.0,0.0,0.0,0.0
12317,114363,1,Cash loans,F,N,Y,0,112500.0,284400.0,22599.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-8062,-591,1,1,Sales staff,2.0,Trade: type 2,0.0,-557.0,0.0,0.0,0.0,0.0
21990,125615,0,Cash loans,F,N,Y,0,39600.0,283585.5,17478.0,256500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-22220,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0
37402,143324,0,Cash loans,M,Y,Y,1,180000.0,1078200.0,38331.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.010643,-14295,-1138,1,1,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,3.0
5044,105896,0,Cash loans,M,Y,Y,0,112500.0,609898.5,39105.0,526500.0,Working,Secondary / secondary special,Married,House / apartment,0.010556,-20989,-3609,1,1,Unknown,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0
34764,140281,0,Cash loans,F,Y,N,1,189000.0,450000.0,16294.5,450000.0,Working,Incomplete higher,Married,Municipal apartment,0.022625,-17511,-5209,1,1,Core staff,3.0,Kindergarten,0.0,-1256.0,0.0,1.0,0.0,5.0
46810,154219,1,Cash loans,F,N,Y,0,135000.0,284400.0,18643.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.010643,-19376,-7612,1,1,Laborers,2.0,Business Entity Type 1,0.0,-163.0,0.0,0.0,0.0,2.0
22249,125902,0,Cash loans,F,N,Y,0,130500.0,500211.0,48861.0,463500.0,Working,Higher education,Married,Municipal apartment,0.010032,-15002,-4845,1,1,Core staff,2.0,Kindergarten,0.0,-630.0,1.0,0.0,2.0,4.0
1651,101936,0,Cash loans,F,N,Y,1,225000.0,314055.0,16164.0,238500.0,Working,Higher education,Single / not married,House / apartment,0.010006,-17179,-9335,1,1,Core staff,2.0,Other,0.0,0.0,0.0,0.0,0.0,1.0
19541,122786,0,Cash loans,M,N,Y,0,135000.0,942300.0,30528.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-19225,-5970,1,1,Laborers,2.0,Self-employed,0.0,-2040.0,0.0,0.0,0.0,1.0
30359,135231,0,Cash loans,M,Y,Y,2,180000.0,360000.0,18378.0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-15266,-3116,1,1,Drivers,4.0,Business Entity Type 3,0.0,-1833.0,0.0,0.0,0.0,0.0
45559,152764,0,Cash loans,F,Y,N,0,135000.0,659610.0,19417.5,472500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-14934,365243,1,1,Unknown,2.0,XNA,0.0,-1392.0,0.0,0.0,0.0,0.0
1014,101173,0,Cash loans,M,N,Y,1,144000.0,603000.0,32710.5,603000.0,State servant,Higher education,Married,House / apartment,0.006296,-9914,-1903,1,1,Drivers,3.0,Government,0.0,0.0,0.0,0.0,0.0,0.0
43058,149843,0,Cash loans,M,Y,Y,0,112500.0,545040.0,26640.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-17850,-2118,1,1,Drivers,2.0,Industry: type 4,0.0,-2323.0,0.0,0.0,0.0,7.0
47073,154521,0,Cash loans,F,N,Y,2,58500.0,373311.0,16573.5,283500.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11743,-937,1,1,Laborers,4.0,Postal,0.0,-1301.0,0.0,0.0,0.0,0.0
40759,147203,0,Cash loans,F,N,N,0,85500.0,95940.0,9342.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23723,365243,1,1,Unknown,2.0,XNA,0.0,-1481.0,0.0,1.0,0.0,0.0
22674,126384,0,Cash loans,F,N,Y,2,112500.0,225000.0,17775.0,225000.0,Working,Incomplete higher,Married,House / apartment,0.028663,-9451,-1204,1,1,Sales staff,4.0,Medicine,0.0,-259.0,0.0,0.0,0.0,4.0
43426,150273,0,Cash loans,M,N,N,0,202500.0,1267735.5,41026.5,1107000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-16118,-5019,1,1,Unknown,2.0,Business Entity Type 1,0.0,-1779.0,0.0,1.0,0.0,2.0
8600,110015,0,Cash loans,F,Y,Y,1,202500.0,582768.0,31635.0,540000.0,Working,Secondary / secondary special,Separated,Municipal apartment,0.072508,-19503,-2943,1,1,Unknown,2.0,Industry: type 3,0.0,-2612.0,0.0,0.0,0.0,0.0
34550,140038,0,Cash loans,M,Y,N,0,225000.0,1288350.0,35428.5,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00823,-20054,-1353,1,1,Drivers,2.0,Business Entity Type 3,0.0,-4.0,0.0,0.0,0.0,0.0
39173,145366,0,Cash loans,M,Y,Y,0,202500.0,760225.5,53041.5,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-14299,-3960,1,1,Laborers,2.0,Business Entity Type 2,0.0,-1433.0,0.0,0.0,0.0,1.0
17148,120005,0,Cash loans,F,Y,N,2,157500.0,571396.5,29304.0,427500.0,Working,Higher education,Married,House / apartment,0.006296,-13497,-1298,1,1,Unknown,4.0,Other,0.0,0.0,0.0,0.0,1.0,1.0
17021,119856,0,Cash loans,M,Y,Y,1,202500.0,370107.0,25164.0,319500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-13824,-1522,1,1,Security staff,3.0,Security,0.0,-1423.0,0.0,1.0,0.0,7.0
4152,104854,0,Cash loans,M,Y,Y,1,202500.0,258709.5,17419.5,234000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.009657,-16701,-936,1,1,Managers,2.0,Business Entity Type 3,0.0,-1005.0,0.0,0.0,0.0,0.0
35027,140585,1,Cash loans,M,Y,Y,2,202500.0,161595.0,18405.0,139500.0,Commercial associate,Higher education,Married,House / apartment,0.035792,-12891,-720,1,1,Drivers,4.0,Other,0.0,-550.0,0.0,2.0,0.0,3.0
18976,122128,0,Cash loans,M,N,N,0,202500.0,509400.0,40243.5,450000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.019689,-15167,-496,1,1,Unknown,1.0,Construction,0.0,-320.0,0.0,0.0,0.0,3.0
35592,141221,0,Cash loans,F,N,Y,0,135000.0,50940.0,5089.5,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-20076,365243,1,1,Unknown,2.0,XNA,0.0,-1623.0,0.0,1.0,0.0,4.0
41389,147917,1,Cash loans,F,N,Y,0,225000.0,454500.0,21996.0,454500.0,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-14120,-1300,1,1,Laborers,1.0,Other,0.0,-1210.0,0.0,1.0,0.0,5.0
8856,110298,0,Cash loans,F,N,Y,0,225000.0,569358.0,25726.5,508900.5,Working,Higher education,Single / not married,House / apartment,0.018634,-19193,-1728,1,1,Managers,1.0,Medicine,0.0,-217.0,0.0,0.0,0.0,4.0
510,100587,0,Cash loans,F,Y,Y,1,90000.0,117162.0,11718.0,103500.0,Working,Secondary / secondary special,Widow,House / apartment,0.01885,-17999,-750,1,1,Cleaning staff,2.0,School,0.0,-433.0,0.0,0.0,0.0,3.0
15303,117867,0,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-22171,365243,1,1,Unknown,1.0,XNA,0.0,-417.0,0.0,0.0,0.0,0.0
33572,138889,0,Cash loans,M,Y,N,1,270000.0,258709.5,27990.0,234000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19672,-424,1,1,Drivers,3.0,Business Entity Type 3,0.0,-1790.0,0.0,1.0,0.0,4.0
41551,148110,0,Cash loans,F,Y,Y,0,135000.0,1288350.0,37800.0,1125000.0,Commercial associate,Higher education,Separated,House / apartment,0.019101,-12861,-5404,1,1,Managers,1.0,Industry: type 4,0.0,-792.0,0.0,0.0,0.0,2.0
19836,123135,0,Revolving loans,F,Y,Y,1,180000.0,540000.0,27000.0,540000.0,Working,Higher education,Married,House / apartment,0.019101,-15336,-8066,1,1,Core staff,3.0,School,1.0,-2729.0,0.0,1.0,0.0,2.0
30928,135902,0,Cash loans,M,Y,Y,0,135000.0,101880.0,10939.5,90000.0,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18755,-192,1,1,Drivers,2.0,Transport: type 3,0.0,-707.0,0.0,0.0,0.0,0.0
12155,114174,1,Cash loans,F,N,Y,0,166500.0,895500.0,45850.5,895500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-20709,365243,1,1,Unknown,2.0,XNA,0.0,0.0,1.0,0.0,0.0,2.0
31323,136345,0,Cash loans,F,N,N,1,225000.0,454500.0,27936.0,454500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014464,-14328,-1693,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-44.0,0.0,0.0,2.0,3.0
35162,140732,0,Cash loans,M,Y,Y,0,135000.0,584766.0,24903.0,472500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-22242,365243,1,1,Unknown,2.0,XNA,0.0,-460.0,0.0,1.0,0.0,2.0
46059,153364,0,Revolving loans,M,Y,Y,1,157500.0,157500.0,7875.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13920,-165,1,1,Laborers,3.0,Business Entity Type 3,0.0,-1005.0,0.0,0.0,0.0,5.0
38929,145087,0,Cash loans,F,N,N,0,81000.0,360000.0,17446.5,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-22791,365243,1,1,Unknown,2.0,XNA,0.0,-1908.0,0.0,0.0,0.0,1.0
48931,156666,0,Cash loans,M,Y,Y,0,135000.0,254700.0,24939.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-15656,-3263,1,1,Laborers,2.0,Electricity,0.0,0.0,0.0,0.0,0.0,0.0
21482,125023,1,Cash loans,M,Y,Y,1,157500.0,454500.0,19386.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.018209,-12443,-226,1,1,Laborers,3.0,Agriculture,0.0,-453.0,0.0,0.0,0.0,0.0
28776,133436,0,Cash loans,F,N,Y,0,67500.0,307557.0,14926.5,265500.0,Working,Secondary / secondary special,Married,House / apartment,0.007274,-18617,-3522,1,1,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0
18621,121716,0,Cash loans,F,Y,Y,0,180000.0,704844.0,29992.5,630000.0,Commercial associate,Incomplete higher,Married,House / apartment,0.022625,-13687,-4144,1,1,Laborers,2.0,Transport: type 4,0.0,-2400.0,0.0,0.0,0.0,4.0
24960,129029,0,Cash loans,M,Y,N,0,112500.0,1066608.0,35379.0,810000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.003813,-22932,365243,1,1,Unknown,2.0,XNA,0.0,-2236.0,0.0,0.0,2.0,1.0
6362,107425,0,Revolving loans,F,Y,Y,0,225000.0,405000.0,20250.0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-15138,-2875,1,1,Unknown,2.0,Business Entity Type 3,0.0,-1402.0,0.0,1.0,0.0,0.0
35712,141359,0,Cash loans,F,N,Y,1,67500.0,553806.0,25789.5,495000.0,Working,Higher education,Married,House / apartment,0.008474,-11263,-1770,1,1,Sales staff,3.0,Self-employed,0.0,-656.0,0.0,0.0,0.0,1.0
47846,155415,0,Cash loans,M,Y,N,0,112500.0,508495.5,24592.5,454500.0,Working,Secondary / secondary special,Married,With parents,0.035792,-10263,-2895,1,1,Laborers,2.0,Business Entity Type 3,0.0,-189.0,0.0,0.0,0.0,0.0
16813,119605,0,Cash loans,M,N,N,1,216000.0,521280.0,31630.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.019689,-11559,-264,1,1,Laborers,3.0,Business Entity Type 3,0.0,-1223.0,0.0,1.0,0.0,1.0
16330,119044,0,Cash loans,F,Y,Y,0,180000.0,787131.0,28404.0,679500.0,Working,Higher education,Married,House / apartment,0.020246,-16928,-2191,1,1,Core staff,2.0,School,0.0,-1501.0,0.0,0.0,0.0,2.0
31728,136800,0,Cash loans,F,N,N,0,135000.0,873342.0,24016.5,729000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-16473,-1981,1,1,Core staff,2.0,Trade: type 7,0.0,-8.0,0.0,0.0,0.0,1.0
7248,108439,0,Cash loans,F,N,Y,0,128250.0,127350.0,7240.5,112500.0,Pensioner,Higher education,Married,House / apartment,0.00702,-24376,365243,1,1,Unknown,2.0,XNA,0.0,-748.0,0.0,0.0,0.0,1.0
47504,155021,0,Cash loans,M,Y,Y,0,270000.0,1193580.0,35028.0,855000.0,Working,Secondary / secondary special,Separated,House / apartment,0.007305,-18323,-2901,1,1,Managers,1.0,Trade: type 7,1.0,-1802.0,0.0,0.0,0.0,0.0
49872,157731,0,Cash loans,F,N,Y,0,90000.0,161730.0,8388.0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010556,-21877,365243,1,1,Unknown,1.0,XNA,0.0,-438.0,0.0,0.0,0.0,2.0
44727,151808,0,Cash loans,F,N,Y,1,135000.0,338314.5,33592.5,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003069,-14610,-1927,1,1,Cooking staff,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1.0,0.0
15126,117666,1,Cash loans,M,N,Y,2,157500.0,521280.0,47938.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14321,-484,1,1,Unknown,4.0,School,1.0,-2217.0,0.0,0.0,0.0,4.0
36342,142085,0,Cash loans,F,N,Y,1,184500.0,728460.0,44694.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10252,-2068,1,1,Sales staff,3.0,Self-employed,1.0,-884.0,0.0,1.0,0.0,2.0
19348,122570,0,Cash loans,F,N,N,0,135000.0,187704.0,10903.5,148500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.02461,-23509,365243,1,1,Unknown,1.0,XNA,0.0,-727.0,0.0,0.0,2.0,6.0
42106,148747,0,Cash loans,F,N,Y,0,121500.0,729792.0,26343.0,630000.0,Pensioner,Lower secondary,Married,House / apartment,0.015221,-22755,365243,1,1,Unknown,2.0,XNA,0.0,-210.0,0.0,0.0,0.0,1.0
14458,116869,0,Cash loans,M,Y,Y,0,225000.0,443088.0,31639.5,382500.0,Working,Secondary / secondary special,Married,House / apartment,0.072508,-17694,-4502,1,1,Core staff,2.0,Construction,0.0,-680.0,0.0,0.0,0.0,0.0
18740,121852,0,Cash loans,F,N,Y,0,157500.0,495000.0,27639.0,495000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.01452,-10500,-379,1,1,Unknown,1.0,Business Entity Type 3,0.0,-271.0,0.0,0.0,1.0,0.0
19247,122455,0,Cash loans,F,N,Y,0,85500.0,134775.0,7438.5,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00702,-23055,365243,1,1,Unknown,1.0,XNA,1.0,-2089.0,0.0,0.0,1.0,4.0
36052,141761,0,Cash loans,F,N,Y,0,180000.0,521280.0,23089.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.009549,-13201,-1602,1,1,Cooking staff,2.0,Self-employed,0.0,-1477.0,0.0,0.0,0.0,4.0
27515,131982,0,Cash loans,F,N,Y,0,126000.0,632664.0,50116.5,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-18019,-3515,1,1,Managers,2.0,Postal,0.0,-1422.0,1.0,0.0,0.0,4.0
40640,147066,0,Revolving loans,M,N,Y,0,112500.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.006852,-9164,-1058,1,1,Low-skill Laborers,1.0,Industry: type 7,0.0,-1144.0,0.0,0.0,0.0,6.0
8317,109693,0,Cash loans,F,N,Y,0,94500.0,119925.0,11340.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-21083,365243,1,1,Unknown,2.0,XNA,0.0,-1402.0,0.0,0.0,1.0,6.0
20832,124276,0,Revolving loans,F,N,Y,1,112500.0,180000.0,9000.0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,0.010032,-10035,-1289,1,1,Laborers,3.0,Medicine,0.0,-314.0,0.0,0.0,0.0,3.0
13753,116031,0,Cash loans,M,Y,Y,0,157500.0,711612.0,27702.0,594000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010276,-20142,-2888,1,1,Unknown,1.0,Self-employed,0.0,-496.0,0.0,1.0,2.0,1.0
30613,135532,0,Cash loans,F,N,Y,1,135000.0,288873.0,11020.5,238500.0,Commercial associate,Higher education,Married,House / apartment,0.020713,-13303,-3511,1,1,Accountants,3.0,Medicine,0.0,0.0,0.0,3.0,0.0,1.0
31587,136637,1,Cash loans,F,N,Y,0,247500.0,1374480.0,45553.5,1125000.0,Working,Secondary / secondary special,Separated,House / apartment,0.072508,-13981,-990,1,1,Unknown,1.0,Business Entity Type 3,0.0,-1517.0,0.0,0.0,0.0,4.0
2350,102750,0,Cash loans,F,Y,Y,0,225000.0,584766.0,25888.5,472500.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-18154,-781,1,1,Laborers,2.0,Self-employed,0.0,-1439.0,0.0,0.0,0.0,5.0
18664,121761,0,Cash loans,F,Y,Y,0,112500.0,450000.0,51025.5,450000.0,State servant,Higher education,Married,House / apartment,0.015221,-15281,-7241,1,1,Laborers,2.0,Medicine,0.0,0.0,0.0,0.0,0.0,0.0
6391,107457,0,Cash loans,F,N,Y,0,70920.0,501948.0,13932.0,328500.0,Working,Secondary / secondary special,Widow,House / apartment,0.008575,-21048,-2370,1,1,Medicine staff,1.0,Medicine,1.0,0.0,0.0,0.0,0.0,0.0
3661,104269,0,Cash loans,M,Y,Y,2,270000.0,835380.0,45445.5,675000.0,Working,Lower secondary,Married,House / apartment,0.008019,-15479,-433,1,1,Drivers,4.0,Self-employed,0.0,-1911.0,0.0,0.0,0.0,3.0
31183,136184,0,Cash loans,M,N,Y,0,189000.0,781920.0,47835.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.014464,-17751,-2436,1,1,Managers,2.0,Self-employed,0.0,-652.0,0.0,0.0,0.0,2.0
23784,127672,0,Cash loans,M,Y,N,0,90000.0,134775.0,9247.5,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.035792,-11574,-4744,1,1,Core staff,2.0,Self-employed,1.0,-285.0,0.0,0.0,0.0,0.0
17043,119882,0,Cash loans,F,Y,Y,0,180000.0,220500.0,21937.5,220500.0,Pensioner,Higher education,Married,House / apartment,0.026392,-20311,365243,1,1,Unknown,2.0,XNA,0.0,-1649.0,0.0,1.0,0.0,0.0
33969,139366,0,Cash loans,F,N,Y,0,225000.0,906894.0,40077.0,796500.0,Commercial associate,Higher education,Married,House / apartment,0.025164,-19403,-810,1,1,Sales staff,2.0,Industry: type 3,0.0,-439.0,0.0,0.0,0.0,3.0
13640,115897,0,Cash loans,F,N,Y,1,112500.0,450000.0,36211.5,450000.0,Working,Higher education,Married,House / apartment,0.006296,-10107,-1556,1,1,High skill tech staff,3.0,Business Entity Type 3,0.0,-330.0,0.0,0.0,0.0,0.0
30824,135781,0,Cash loans,F,Y,N,0,202500.0,787131.0,26145.0,679500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-20479,-3292,1,1,Security staff,2.0,Security,0.0,-258.0,0.0,2.0,0.0,0.0
46209,153536,0,Cash loans,F,N,Y,1,67500.0,508495.5,20295.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16962,-6131,1,1,Managers,3.0,Kindergarten,0.0,-2043.0,1.0,0.0,0.0,0.0
26859,131216,0,Cash loans,F,N,Y,1,135000.0,1125000.0,36292.5,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-12616,-2160,1,1,Sales staff,3.0,Self-employed,0.0,-1892.0,0.0,0.0,0.0,1.0
23026,126796,0,Cash loans,F,N,Y,0,90000.0,454500.0,14791.5,454500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.008474,-9990,-915,1,1,Laborers,1.0,Self-employed,0.0,-431.0,0.0,0.0,0.0,0.0
12273,114312,1,Cash loans,M,N,Y,0,157500.0,376920.0,20574.0,270000.0,Working,Secondary / secondary special,Single / not married,With parents,0.009657,-8223,-878,1,1,Cleaning staff,1.0,Self-employed,0.0,-612.0,0.0,0.0,3.0,1.0
5298,106193,0,Cash loans,F,N,N,0,135000.0,436032.0,13347.0,360000.0,Pensioner,Higher education,Widow,House / apartment,0.032561,-23622,365243,1,1,Unknown,1.0,XNA,0.0,-835.0,0.0,0.0,0.0,0.0
40331,146717,0,Cash loans,M,Y,Y,0,225000.0,477000.0,24484.5,477000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-16464,-4222,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1706.0,0.0,0.0,0.0,2.0
36997,142857,0,Cash loans,M,N,Y,0,225000.0,670185.0,44784.0,621000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-9307,-261,1,1,Unknown,1.0,Business Entity Type 3,0.0,-80.0,0.0,0.0,0.0,0.0
30229,135088,1,Cash loans,F,N,N,0,90000.0,284400.0,10719.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-13335,-1760,1,1,Cleaning staff,1.0,School,1.0,-3.0,0.0,0.0,2.0,3.0
