,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
19534,122778,0,Revolving loans,F,N,Y,0,112500.0,450000.0,22500.0,450000.0,Working,Secondary / secondary special,Widow,House / apartment,0.025164,-20398,-220,1,1,Cleaning staff,1.0,Electricity,0.0,-208.0,0.0,0.0,0.0,0.0
22388,126057,1,Cash loans,F,Y,Y,0,157500.0,450000.0,27324.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.015221,-12792,-247,1,1,Cooking staff,1.0,Self-employed,0.0,-1152.0,0.0,0.0,0.0,4.0
2047,102398,0,Cash loans,M,N,N,2,112500.0,355536.0,15790.5,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11490,-2815,1,1,Security staff,4.0,Industry: type 9,0.0,-1751.0,0.0,1.0,0.0,3.0
14447,116855,0,Cash loans,F,N,Y,0,67500.0,641173.5,28372.5,553500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22504,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,1.0
47736,155290,0,Cash loans,F,N,N,0,135000.0,1056636.0,30892.5,882000.0,Working,Secondary / secondary special,Married,House / apartment,0.006852,-20795,-2297,1,1,Unknown,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,2.0
40630,147054,0,Cash loans,F,N,N,0,90000.0,1125000.0,47664.0,1125000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.035792,-15444,-3887,1,1,Cooking staff,2.0,Business Entity Type 3,0.0,-1997.0,0.0,1.0,0.0,1.0
18351,121406,0,Cash loans,M,Y,Y,0,292500.0,895500.0,67086.0,895500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-22318,365243,1,1,Unknown,2.0,XNA,0.0,-699.0,0.0,0.0,1.0,1.0
36396,142147,1,Cash loans,M,N,Y,2,270000.0,1102171.5,43839.0,945000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-12148,-1592,1,1,Laborers,4.0,Business Entity Type 3,0.0,-2763.0,0.0,0.0,0.0,1.0
11636,113555,0,Cash loans,F,N,Y,0,405000.0,1288350.0,37800.0,1125000.0,Working,Secondary / secondary special,Widow,House / apartment,0.018801,-19366,-5247,1,1,Cleaning staff,1.0,Medicine,0.0,-1852.0,0.0,0.0,2.0,6.0
39394,145619,0,Cash loans,F,N,Y,0,202500.0,521280.0,28408.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.018801,-14813,-657,1,1,High skill tech staff,2.0,Construction,0.0,-2267.0,0.0,0.0,0.0,2.0
8931,110392,0,Cash loans,F,N,Y,0,202500.0,1164667.5,34182.0,1017000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.006852,-8281,-311,1,1,Core staff,1.0,Self-employed,1.0,-186.0,0.0,0.0,1.0,1.0
31664,136723,0,Cash loans,M,Y,N,0,193500.0,1504791.0,44127.0,1314000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-14865,-3659,1,1,Drivers,1.0,Business Entity Type 3,0.0,-1728.0,0.0,0.0,0.0,1.0
46908,154334,0,Cash loans,M,Y,Y,0,121500.0,305955.0,36441.0,283500.0,Working,Higher education,Single / not married,House / apartment,0.020246,-8410,-436,1,1,Laborers,1.0,Industry: type 2,0.0,0.0,0.0,2.0,1.0,0.0
1002,101159,0,Cash loans,M,Y,Y,0,99000.0,545040.0,20677.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-17551,-1057,1,1,Laborers,2.0,Business Entity Type 3,0.0,-611.0,0.0,0.0,0.0,1.0
45995,153295,1,Cash loans,F,Y,Y,5,67500.0,450000.0,22018.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.019689,-16329,-1425,1,1,Sales staff,7.0,Self-employed,4.0,-1165.0,0.0,0.0,0.0,2.0
47189,154646,0,Cash loans,F,N,Y,0,90000.0,675000.0,34596.0,675000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-19737,-773,1,1,High skill tech staff,1.0,Agriculture,0.0,-1313.0,0.0,0.0,0.0,1.0
13208,115391,0,Cash loans,F,N,Y,1,157500.0,601470.0,30838.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,-15292,-772,1,1,Unknown,3.0,Business Entity Type 3,0.0,-1707.0,0.0,1.0,0.0,7.0
60,100071,0,Cash loans,F,N,Y,0,180000.0,1663987.5,86989.5,1588500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-20121,-2446,1,1,Accountants,2.0,Industry: type 11,0.0,-1572.0,0.0,2.0,0.0,1.0
18978,122131,0,Cash loans,F,Y,Y,0,148500.0,311877.0,15133.5,252000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-18561,-118,1,1,Unknown,2.0,Business Entity Type 3,0.0,-302.0,0.0,0.0,0.0,3.0
14420,116823,0,Cash loans,F,N,Y,0,351000.0,1340419.5,54724.5,1233000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.002042,-22505,365243,1,1,Unknown,1.0,XNA,2.0,-1794.0,0.0,0.0,0.0,4.0
10576,112320,0,Cash loans,F,N,Y,2,225000.0,457834.5,17388.0,378000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16157,-3342,1,1,Medicine staff,4.0,Medicine,0.0,0.0,0.0,0.0,0.0,4.0
13452,115681,0,Cash loans,F,Y,Y,0,360000.0,1872517.5,56902.5,1710000.0,Working,Higher education,Separated,House / apartment,0.011657,-19974,-807,1,1,Security staff,1.0,Business Entity Type 3,1.0,-897.0,0.0,0.0,0.0,0.0
33166,138429,0,Cash loans,M,N,N,1,292500.0,953460.0,64107.0,900000.0,Working,Higher education,Married,House / apartment,0.019101,-16171,-1678,1,1,Core staff,3.0,Self-employed,0.0,0.0,0.0,0.0,0.0,8.0
205,100238,0,Cash loans,M,Y,Y,2,135000.0,781920.0,50148.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-12994,-1330,1,1,Laborers,4.0,Business Entity Type 3,0.0,-334.0,0.0,0.0,0.0,0.0
20219,123590,0,Revolving loans,F,N,Y,0,67500.0,135000.0,6750.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-16971,-3648,1,1,Laborers,2.0,Business Entity Type 3,0.0,-2651.0,0.0,0.0,0.0,0.0
1228,101451,0,Cash loans,F,Y,Y,2,90000.0,203760.0,11826.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.010643,-13822,-6947,1,1,Core staff,4.0,Kindergarten,0.0,-914.0,0.0,0.0,0.0,0.0
43815,150728,0,Revolving loans,M,Y,N,1,315000.0,405000.0,20250.0,405000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.006233,-15292,-841,1,1,Drivers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,2.0
26342,130633,0,Cash loans,F,N,N,0,157500.0,535500.0,17401.5,535500.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-20494,-2582,1,1,Sales staff,2.0,Self-employed,0.0,-2820.0,0.0,0.0,0.0,4.0
26104,130362,1,Cash loans,M,N,N,1,135000.0,308461.5,24498.0,279000.0,Working,Higher education,Married,House / apartment,0.008474,-11726,-1448,1,1,Laborers,3.0,Business Entity Type 3,0.0,-495.0,0.0,0.0,0.0,2.0
32854,138074,0,Cash loans,M,N,Y,0,270000.0,508495.5,20295.0,454500.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-18664,-5407,1,1,Core staff,2.0,Government,0.0,-791.0,0.0,0.0,0.0,3.0
7451,108686,1,Revolving loans,M,N,Y,1,135000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15506,-2710,1,1,Laborers,3.0,Business Entity Type 3,1.0,-372.0,0.0,0.0,1.0,0.0
31838,136928,0,Cash loans,M,N,Y,0,112500.0,384048.0,13923.0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-23680,365243,1,1,Unknown,2.0,XNA,0.0,-638.0,0.0,0.0,0.0,0.0
40797,147246,0,Cash loans,M,Y,Y,0,202500.0,1235587.5,44509.5,1107000.0,Working,Higher education,Civil marriage,House / apartment,0.025164,-17536,-298,1,1,Laborers,2.0,Business Entity Type 3,0.0,-650.0,0.0,0.0,0.0,1.0
6420,107489,0,Cash loans,M,N,Y,2,180000.0,1575000.0,43312.5,1575000.0,Working,Higher education,Married,House / apartment,0.028663,-14156,-2761,1,1,Unknown,4.0,Transport: type 4,0.0,-2554.0,0.0,0.0,0.0,2.0
30011,134840,0,Cash loans,M,Y,Y,0,112500.0,1006920.0,40063.5,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-17800,-1164,1,1,Drivers,2.0,Business Entity Type 3,0.0,-907.0,0.0,1.0,0.0,0.0
31700,136769,0,Cash loans,F,Y,Y,2,112500.0,781920.0,46692.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-12101,-2412,1,1,Medicine staff,4.0,Medicine,0.0,-1274.0,0.0,0.0,0.0,1.0
12652,114748,0,Cash loans,F,N,N,1,67500.0,545040.0,26640.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.005313,-14322,-1880,1,1,Core staff,3.0,Kindergarten,0.0,-708.0,0.0,0.0,0.0,2.0
49067,156814,0,Cash loans,F,N,Y,0,193500.0,582804.0,24822.0,463500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.02461,-22251,365243,1,1,Unknown,1.0,XNA,0.0,-1924.0,0.0,0.0,1.0,3.0
9752,111352,0,Cash loans,M,N,N,0,202500.0,391090.5,26586.0,297000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-14769,-3945,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1530.0,0.0,0.0,0.0,2.0
16415,119144,0,Revolving loans,F,N,N,2,112500.0,202500.0,10125.0,202500.0,Working,Higher education,Married,House / apartment,0.006207,-14341,-4044,1,1,Sales staff,4.0,Business Entity Type 3,0.0,-1776.0,0.0,0.0,0.0,3.0
29358,134094,0,Cash loans,F,N,N,0,126000.0,780363.0,31077.0,697500.0,Working,Lower secondary,Married,Rented apartment,0.010643,-20809,-1982,1,1,Unknown,2.0,Other,1.0,-705.0,0.0,0.0,0.0,2.0
32244,137386,0,Cash loans,F,N,Y,0,135000.0,900000.0,35824.5,900000.0,State servant,Secondary / secondary special,Married,House / apartment,0.002042,-18431,-4512,1,1,Cleaning staff,2.0,University,0.0,-695.0,0.0,0.0,1.0,1.0
28603,133240,0,Cash loans,F,Y,Y,1,171000.0,312768.0,24840.0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,0.019101,-13739,-1073,1,1,Core staff,2.0,Kindergarten,0.0,-1999.0,0.0,0.0,0.0,7.0
15343,117909,0,Cash loans,F,N,Y,0,180000.0,269550.0,21294.0,225000.0,Working,Secondary / secondary special,Separated,Co-op apartment,0.018801,-20112,-276,1,1,Unknown,1.0,Other,0.0,-164.0,0.0,0.0,2.0,4.0
39395,145620,1,Cash loans,F,N,Y,0,76500.0,269550.0,12001.5,225000.0,Pensioner,Lower secondary,Single / not married,House / apartment,0.006852,-21858,365243,1,1,Unknown,1.0,XNA,1.0,-840.0,0.0,0.0,0.0,1.0
11822,113774,0,Cash loans,M,Y,Y,2,540000.0,152820.0,16587.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0.006629,-15755,-547,1,1,Drivers,4.0,Business Entity Type 2,0.0,0.0,0.0,0.0,0.0,0.0
44771,151860,0,Cash loans,M,Y,Y,2,135000.0,219249.0,16083.0,166500.0,Working,Secondary / secondary special,Married,House / apartment,0.010556,-17123,-765,1,1,Laborers,4.0,Business Entity Type 1,0.0,-365.0,0.0,0.0,0.0,0.0
2358,102759,0,Cash loans,F,N,Y,0,135000.0,288873.0,21150.0,238500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.003122,-15032,-3886,1,1,Laborers,1.0,Self-employed,0.0,-252.0,0.0,0.0,0.0,0.0
39437,145668,0,Cash loans,F,N,N,0,337500.0,2013840.0,55377.0,1800000.0,Working,Higher education,Married,House / apartment,0.072508,-20990,-5101,1,1,Managers,2.0,Business Entity Type 3,0.0,-1940.0,0.0,0.0,0.0,0.0
13648,115906,0,Cash loans,F,N,Y,0,180000.0,971280.0,51876.0,900000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010006,-22920,365243,1,1,Unknown,1.0,XNA,0.0,-1791.0,0.0,0.0,1.0,1.0
13012,115166,0,Cash loans,M,Y,Y,1,112500.0,490495.5,29335.5,454500.0,Commercial associate,Secondary / secondary special,Married,With parents,0.011703,-11907,-4770,1,1,Laborers,3.0,Self-employed,0.0,-2406.0,0.0,0.0,0.0,1.0
40233,146607,0,Cash loans,M,Y,Y,0,112500.0,381528.0,22032.0,315000.0,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-21817,-488,1,1,Laborers,1.0,Self-employed,0.0,-1070.0,0.0,0.0,0.0,0.0
10132,111794,0,Cash loans,F,N,N,0,72000.0,71316.0,5764.5,63000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0.025164,-10129,-180,1,1,Core staff,1.0,Kindergarten,0.0,0.0,0.0,0.0,0.0,0.0
437,100504,0,Cash loans,F,N,Y,0,157500.0,187704.0,12672.0,148500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-18271,-206,1,1,Core staff,1.0,Business Entity Type 3,0.0,-2878.0,0.0,5.0,0.0,1.0
45685,152922,1,Cash loans,F,N,Y,0,225000.0,1998000.0,55075.5,1998000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.028663,-16476,-2046,1,1,Managers,2.0,Insurance,0.0,-784.0,0.0,0.0,0.0,0.0
169,100198,0,Cash loans,M,Y,Y,1,135000.0,531000.0,32616.0,531000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13116,-1786,1,1,Drivers,3.0,Self-employed,0.0,0.0,0.0,0.0,0.0,2.0
10590,112337,0,Cash loans,F,N,Y,0,112500.0,462645.0,34722.0,396000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.008625,-13954,-836,1,1,Medicine staff,2.0,Other,0.0,-491.0,0.0,1.0,0.0,3.0
25788,129982,0,Cash loans,F,Y,Y,0,171000.0,1288350.0,37800.0,1125000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-21685,365243,1,1,Unknown,2.0,XNA,0.0,-1062.0,0.0,0.0,0.0,1.0
27525,131995,0,Cash loans,F,N,Y,0,180000.0,755190.0,36459.0,675000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.032561,-23008,365243,1,1,Unknown,2.0,XNA,0.0,-1808.0,0.0,0.0,0.0,1.0
27726,132236,1,Cash loans,M,N,Y,0,157500.0,491823.0,25879.5,373500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-18819,-1912,1,1,Laborers,2.0,Housing,0.0,-332.0,0.0,0.0,0.0,1.0
15913,118571,0,Cash loans,F,Y,Y,0,112500.0,206280.0,7906.5,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.009334,-8763,-509,1,1,Waiters/barmen staff,1.0,Restaurant,1.0,-417.0,0.0,0.0,0.0,1.0
31631,136689,0,Cash loans,F,N,Y,2,90000.0,202500.0,22977.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11722,-694,1,1,Sales staff,4.0,Trade: type 7,0.0,-2395.0,0.0,0.0,0.0,0.0
28870,133546,0,Cash loans,F,N,Y,0,99000.0,550980.0,36949.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-19933,-1805,1,1,High skill tech staff,2.0,Business Entity Type 3,0.0,-938.0,0.0,1.0,1.0,1.0
36446,142211,0,Cash loans,F,N,Y,0,112500.0,755190.0,33394.5,675000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-23240,365243,1,1,Unknown,1.0,XNA,0.0,-503.0,0.0,0.0,0.0,3.0
20815,124258,0,Cash loans,F,Y,N,0,270000.0,675000.0,49117.5,675000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-10597,-302,1,1,Unknown,1.0,Business Entity Type 3,0.0,-4.0,0.0,1.0,0.0,4.0
25325,129456,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Pensioner,Higher education,Widow,House / apartment,0.028663,-20649,365243,1,1,Unknown,1.0,XNA,0.0,-1853.0,0.0,0.0,0.0,1.0
42322,148988,0,Cash loans,F,N,N,0,90000.0,432661.5,19188.0,373500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.018029,-9676,-1836,1,1,Laborers,2.0,Self-employed,0.0,-671.0,0.0,0.0,0.0,2.0
20031,123367,0,Cash loans,F,N,Y,0,67500.0,652500.0,19075.5,652500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-22478,365243,1,1,Unknown,1.0,XNA,0.0,-266.0,0.0,0.0,0.0,0.0
40895,147358,0,Revolving loans,M,N,Y,0,112500.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19683,-3019,1,1,Drivers,2.0,Transport: type 4,0.0,-514.0,0.0,0.0,0.0,0.0
46600,153983,0,Cash loans,F,N,Y,0,121500.0,526500.0,22437.0,526500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-20355,-3099,1,1,Laborers,1.0,Industry: type 9,2.0,-500.0,0.0,0.0,2.0,3.0
28704,133357,0,Revolving loans,M,Y,Y,0,225000.0,247500.0,12375.0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.018801,-18237,-224,1,1,High skill tech staff,2.0,Trade: type 1,0.0,-1603.0,0.0,0.0,0.0,3.0
22229,125880,0,Cash loans,F,N,Y,0,157500.0,490495.5,26262.0,454500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-14561,-7776,1,1,Laborers,2.0,Business Entity Type 1,0.0,-1699.0,0.0,1.0,0.0,3.0
36147,141862,0,Cash loans,M,Y,Y,2,202500.0,490495.5,47911.5,454500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-13658,-5278,1,1,Drivers,4.0,Business Entity Type 3,0.0,-2651.0,0.0,0.0,0.0,1.0
19278,122492,0,Cash loans,F,N,N,0,112500.0,325908.0,16663.5,247500.0,Working,Secondary / secondary special,Widow,House / apartment,0.010966,-17616,-3491,1,1,Laborers,1.0,Industry: type 11,0.0,-2414.0,0.0,0.0,0.0,0.0
11976,113963,0,Cash loans,M,Y,N,0,157500.0,363190.5,39244.5,328500.0,Commercial associate,Higher education,Single / not married,Municipal apartment,0.00823,-9299,-357,1,1,Security staff,1.0,Business Entity Type 3,0.0,-448.0,0.0,0.0,0.0,2.0
9749,111349,0,Cash loans,M,Y,Y,1,135000.0,89554.5,9306.0,81000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-17268,-3396,1,1,Drivers,3.0,Self-employed,0.0,-355.0,0.0,1.0,1.0,0.0
46459,153815,0,Cash loans,M,N,N,0,405000.0,2217456.0,67360.5,2025000.0,Working,Higher education,Married,House / apartment,0.020713,-10110,-1334,1,1,Unknown,2.0,Business Entity Type 3,0.0,-226.0,0.0,0.0,0.0,0.0
47791,155353,0,Cash loans,M,N,Y,0,81000.0,239850.0,23850.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-24800,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0
23916,127819,0,Cash loans,F,Y,Y,0,247500.0,943425.0,30564.0,787500.0,Working,Higher education,Separated,House / apartment,0.01885,-18226,-603,1,1,Managers,1.0,School,0.0,-990.0,0.0,0.0,0.0,3.0
40548,146960,0,Cash loans,F,N,Y,0,103500.0,438084.0,32008.5,387000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.008474,-20662,365243,1,1,Unknown,2.0,XNA,0.0,-577.0,0.0,1.0,0.0,2.0
16531,119286,0,Cash loans,M,Y,Y,2,225000.0,810000.0,32251.5,810000.0,Commercial associate,Higher education,Married,House / apartment,0.018209,-11891,-1176,1,1,Unknown,4.0,Construction,0.0,-1526.0,0.0,0.0,1.0,3.0
41417,147948,0,Cash loans,M,Y,Y,0,202500.0,1129500.0,31059.0,1129500.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18336,-3785,1,1,Laborers,2.0,Trade: type 2,0.0,-1157.0,0.0,4.0,1.0,1.0
12561,114640,0,Cash loans,F,Y,N,0,193500.0,733315.5,69754.5,679500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575,-15194,-6244,1,1,Managers,2.0,Business Entity Type 3,0.0,-1755.0,0.0,1.0,0.0,2.0
21044,124524,0,Cash loans,F,N,Y,0,67500.0,450000.0,21109.5,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01452,-15080,-880,1,1,Laborers,2.0,Self-employed,0.0,-480.0,0.0,0.0,0.0,1.0
18629,121724,0,Cash loans,F,N,Y,0,225000.0,614475.0,22198.5,432000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.005002,-22977,365243,1,1,Unknown,2.0,XNA,0.0,-2489.0,0.0,0.0,0.0,1.0
969,101120,0,Revolving loans,M,N,Y,0,225000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Widow,House / apartment,0.026392,-15267,-1393,1,1,Laborers,1.0,Business Entity Type 3,0.0,-1565.0,0.0,0.0,0.0,3.0
5401,106322,0,Cash loans,M,N,N,0,90000.0,215640.0,18634.5,180000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.008068,-18778,-184,1,1,Security staff,2.0,Business Entity Type 3,0.0,-436.0,0.0,0.0,0.0,0.0
29959,134778,0,Cash loans,F,Y,Y,2,270000.0,2013840.0,55507.5,1800000.0,Commercial associate,Higher education,Married,House / apartment,0.072508,-10447,-3048,1,1,Private service staff,4.0,Services,0.0,0.0,0.0,0.0,0.0,0.0
23154,126940,0,Cash loans,M,Y,Y,1,202500.0,986553.0,35082.0,823500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.003818,-12391,-967,1,1,Drivers,3.0,Self-employed,0.0,-1177.0,0.0,0.0,0.0,0.0
37322,143237,0,Cash loans,M,Y,N,0,157500.0,117162.0,12433.5,103500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-13009,-3680,1,1,Core staff,2.0,Emergency,0.0,-2588.0,0.0,0.0,0.0,0.0
22747,126465,0,Cash loans,M,Y,N,0,315000.0,883863.0,23314.5,737784.0,Working,Secondary / secondary special,Married,House / apartment,0.072508,-18969,-1029,1,1,Drivers,2.0,Transport: type 4,0.0,-1588.0,0.0,0.0,2.0,3.0
39281,145492,0,Cash loans,M,N,Y,2,112500.0,640080.0,29970.0,450000.0,Working,Higher education,Married,House / apartment,0.035792,-14869,-1776,1,1,Managers,4.0,Business Entity Type 1,0.0,-1453.0,0.0,0.0,0.0,1.0
1830,102142,0,Cash loans,M,Y,Y,0,225000.0,1546020.0,42642.0,1350000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-19696,-271,1,1,Unknown,2.0,Business Entity Type 3,0.0,-1777.0,0.0,0.0,0.0,0.0
20059,123400,0,Cash loans,F,N,Y,0,85500.0,314100.0,13833.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.00963,-10028,-317,1,1,Sales staff,2.0,Industry: type 4,0.0,-1939.0,0.0,0.0,0.0,0.0
8406,109793,0,Revolving loans,F,N,Y,0,108000.0,315000.0,15750.0,315000.0,Pensioner,Higher education,Married,House / apartment,0.04622,-22221,365243,1,1,Unknown,2.0,XNA,0.0,-992.0,0.0,0.0,0.0,0.0
15495,118086,0,Cash loans,F,Y,Y,0,112500.0,808650.0,23773.5,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-17074,-2984,1,1,Laborers,2.0,Other,0.0,-1524.0,0.0,0.0,1.0,1.0
